Date,Close,Open,High,Low,Return,Return%,Log Return,Log Return-3d,Log Return-5d,SMA-5d,SMA-8d,SMA-13d,SMA-21d,EMA-5d,EMA-8d,EMA-12d,EMA-26d,RSI-14d,RSI-21d,UpperBollingerBand,LowerBollingerBand,MACD,Stoc%K,TR,ATR,Gain,Loss,,,,,
12/15/2016,2262.03,2253.77,2272.12,2253.77,-3.96,-0.00175064,-0.597695186,0.941014244,-0.029383778,2263.255,2262.457778,2260.556429,2264.670455,2262.084491,2262.213575,2262.87576,2270.740395,42.95276704,46.48860399,2271.853018,2254.656982,-7.864634942,47.45119306,14.05,13.902,3.96,0,,,,,
12/14/2016,2253.28,2268.35,2276.2,2248.44,8.75,0.003883228,0.942008053,0.966141733,1.075546961,2261.975,2262.831111,2259.433571,2263.824545,2259.149661,2260.228336,2261.399489,2269.447032,42.64320479,44.96727523,2270.360116,2253.589884,-8.047543133,0,14.17,14.176,0,8.75,,,,,
12/13/2016,2271.72,2263.32,2277.53,2263.32,-18.44,-0.008117198,-1.265760917,-1.135132651,0.017728767,2263.065,2263.146667,2259.502857,2263.998636,2263.339774,2262.782039,2262.98726,2269.6154,50.39261718,49.06911502,2274.598774,2251.531226,-6.628140227,100,24.25,14.518,18.44,0,,,,,
12/12/2016,2256.96,2258.83,2264.03,2252.37,14.76,0.00653977,1.169086357,0.705007959,0.745855195,2260.765,2262.387778,2259.440714,2263.195,2261.213183,2261.488252,2262.059989,2268.677963,49.65302704,45.97371565,2272.934474,2248.595526,-6.617973959,42.18566392,12.89,15.388,0,14.76,,,,,
12/9/2016,2259.53,2249.73,2259.8,2249.23,-2.57,-0.001137405,-0.409933123,-0.795880017,-0.164352856,2260.265,2262.228889,2260.919286,2262.699091,2260.652122,2261.053085,2261.67076,2268.000336,59.50064256,45.21776001,2272.874694,2247.655306,-6.329576183,59.86170563,7.23,19.648,2.57,0,,,,,
12/8/2016,2246.19,2241.13,2251.69,2237.57,13.34,0.005938946,1.12515583,1.407050815,1.199755177,2258.285,2260.118889,2260.7,2261.375,2255.831415,2257.750177,2259.289105,2266.384756,48.62762629,43.39863961,2270.73079,2245.83921,-7.095651131,71.79704017,18.4,21.616,0,13.34,,,,,
12/7/2016,2241.35,2210.72,2241.63,2208.93,4.84,0.002159413,0.684845362,1.193402903,1.076640444,2254.838333,2256.851111,2260.087857,2260.122727,2251.004276,2254.105694,2256.529243,2264.53033,46.30698957,42.2109132,2271.627352,2238.049315,-8.001087046,66.83692083,35.47,21.354,0,4.84,,,,,
12/6/2016,2212.23,2207.26,2212.78,2202.21,29.12,0.013163188,1.464191371,1.674861141,1.774443969,2247.996667,2251.262222,2256.041429,2257.546818,2238.079518,2244.799984,2249.713974,2260.656231,27.55368888,33.63990096,2269.308579,2226.684755,-10.94225664,37.38938053,34.09,22.626,0,29.12,,,,,
12/5/2016,2204.71,2200.65,2209.42,2199.97,7.52,0.003410879,0.876217841,1.617838748,1.718086295,2236.828333,2245.333333,2251.821429,2254.261818,2226.956345,2235.891099,2242.790286,2256.512066,27.03312082,33.7182799,2270.621782,2203.034885,-13.72177976,27.11358663,11.58,21.076,0,7.52,,,,,
12/2/2016,2191.95,2191.12,2197.95,2188.37,12.76,0.005821301,1.105850674,1.693726949,1.829818187,2225.993333,2237.546667,2246.892143,2250.759545,2215.287563,2226.12641,2234.968704,2251.729691,25.09563335,31.09767799,2267.745559,2184.241107,-16.76098698,4.113475177,13.59,18.586,0,12.76,,,,,
12/1/2016,2191.08,2200.17,2202.6,2187.44,0.87,0.000397064,-0.060480747,1.325310372,1.741230411,2214.585,2230.635556,2241.599286,2247.138182,2207.218376,2218.338319,2228.216595,2247.237121,22.59615385,33.00575386,2256.72903,2172.44097,-19.02052556,0,10.65,14.098,0,0.87,,,,,
11/30/2016,2198.81,2204.97,2214.1,2198.81,-7.73,-0.003515538,-0.888179494,0.770852012,1.628797486,2206.688333,2222.534444,2236.46,2244.455455,2204.415584,2213.998692,2223.692504,2243.649927,23.80779032,39.19079516,2243.397786,2169.97888,-19.95742301,56.92194404,23.02,13.078,7.73,0,,,,,
11/29/2016,2204.66,2200.76,2210.46,2198.15,-5.85,-0.00265347,-0.767155866,-1.104145551,0.87909588,2200.573333,2216.723333,2232.326429,2242.902273,2204.497056,2211.923427,2220.764426,2240.761784,28.56190265,37.64816661,2216.504292,2184.642374,-19.99735779,60.97889537,11.65,12.686,5.85,0,,,,,
11/28/2016,2201.72,2210.21,2211.14,2200.36,2.94,0.00133532,0.46834733,-1.026941628,0.475671188,2198.821667,2210.3,2228.301429,2240.741364,2203.571371,2209.655999,2217.834515,2237.8698,28.88722368,36.81763483,2210.62783,2187.015503,-20.03528552,20.01375516,6.48,13.516,0,2.94,,,,,
11/25/2016,2213.35,2206.27,2213.35,2206.27,-11.63,-0.005254479,-1.065579715,-1.162564407,-1.330413773,2200.261667,2206.651111,2224.824286,2239.079091,2206.830914,2210.476888,2217.144589,2236.053519,32.75226757,34.17858567,2210.946434,2189.576899,-18.90892935,100,11.63,9.544,11.63,0,,,,,
11/23/2016,2204.72,2198.55,2204.72,2194.51,8.63,0.003914329,0.936010796,1.22184875,-1.13481437,2202.39,2202.581111,2221.355714,2236.162727,2206.127276,2209.19758,2215.233114,2233.732517,32.78014184,33.5027649,2216.960384,2187.819616,-18.49940324,43.11140409,14.8,10.516,0,8.63,,,,,
11/22/2016,2202.94,2201.56,2204.8,2194.51,1.78,0.000808011,0.250420002,-0.086359831,-0.615950052,2204.366667,2201.548889,2216.442857,2233.396818,2205.064851,2207.807006,2213.341866,2231.45159,22.34196558,33.70041578,2214.09849,2194.634843,-18.10972434,66.89984102,3.16,11.486,0,1.78,,,,,
11/21/2016,2198.18,2186.43,2198.7,2186.43,4.76,0.002165428,0.677606953,1.180985581,0.811575006,2204.261667,2200.823333,2212.244286,2230.543182,2202.7699,2205.667672,2211.009271,2228.987028,24.29595942,31.23459556,2212.448294,2196.07504,-17.97775683,71.34092901,16.51,10.392,0,4.76,,,,,
11/18/2016,2181.9,2186.85,2189.89,2180.38,16.28,0.007461387,1.211654401,1.35831564,1.29710365,2200.468333,2199.706667,2206.699286,2226.757727,2195.813267,2200.385967,2206.530922,2225.4991,19.68762202,26.51939541,2210.586423,2190.350243,-18.96817822,19.07692308,11.33,9.35,0,16.28,,,,,
11/17/2016,2187.12,2178.61,2188.06,2176.65,-5.22,-0.0023867,-0.717670503,1.199206479,1.418798291,2198.035,2199.266667,2202.48,2222.955909,2192.915511,2197.437974,2203.544626,2222.656204,25.37313433,29.751356,2218.816324,2177.253676,-19.11157757,47.92843691,6.16,10.448,5.22,0,,,,,
11/16/2016,2176.94,2177.53,2179.22,2172.2,10.18,0.004676289,1.007747778,1.327154512,1.443732241,2191.966667,2196.836667,2197.879286,2219.065455,2187.590341,2192.882869,2199.451607,2219.269818,24.29153029,28.86469025,2209.885034,2174.048299,-19.8182115,55.58464223,9.59,10.096,0,10.18,,,,,
11/15/2016,2180.39,2168.29,2180.84,2166.38,-3.45,-0.001582286,-0.537819095,0.178976947,1.353146546,2187.911667,2194.14,2195.605,2215.534545,2185.190227,2190.106676,2196.519052,2216.389832,34.01606426,28.67516456,2207.448682,2168.374651,-19.87077983,70.63699825,8.65,8.174,3.45,0,,,,,
11/14/2016,2164.2,2165.64,2171.36,2156.08,16.19,0.007480824,1.209246849,1.360214613,1.531223375,2181.455,2189.971111,2192.711429,2211.087727,2178.193485,2184.349637,2191.54689,2212.523918,31.29214002,27.6023333,2196.260089,2166.649911,-20.97702819,0,14.75,10.512,0,16.19,,,,,
11/11/2016,2164.45,2162.71,2165.92,2152.49,-0.25,-0.000115503,0.602059991,1.096562438,1.241795431,2175.833333,2184.537778,2190.747143,2207.05,2173.612323,2179.927495,2187.378138,2208.962887,35.6411863,20.31327835,2191.211229,2160.455438,-21.58474951,6.946876824,1.72,15.778,0.25,0,,,,,
11/10/2016,2167.48,2167.49,2182.3,2151.17,-3.03,-0.001397937,-0.481442629,1.110926242,1.293141483,2173.43,2180.4,2189.061429,2202.311818,2171.568215,2177.161385,2184.316886,2205.890081,37.94934641,23.51722505,2191.472851,2155.387149,-21.573195,100,17.85,20.716,3.03,0,,,,,
11/9/2016,2163.26,2131.56,2170.1,2125.35,4.22,0.00195076,0.625312451,-0.026872146,1.136086097,2169.453333,2175.991111,2186.522143,2198.052727,2168.79881,2174.072188,2181.077365,2202.732297,31.17254528,21.78322293,2182.855252,2156.051415,-21.65493212,88.2647386,35.92,25.56,0,4.22,,,,,
11/8/2016,2139.56,2129.92,2146.87,2123.56,23.7,0.011077044,1.374748346,1.396024897,1.61097938,2163.223333,2169.477778,2181.872143,2192.599545,2159.05254,2166.402813,2174.690078,2198.052868,21.00481026,20.53605968,2175.975836,2150.47083,-23.36278961,66.07533414,33.34,34.762,0,23.7,,,,,
11/7/2016,2131.52,2100.59,2132,2100.59,8.04,0.003771956,0.905256049,1.555819683,1.514282048,2155.078333,2163.88,2176.857857,2187.387273,2149.875027,2158.651077,2168.048527,2193.124507,20.09202454,20.17920174,2175.505641,2134.651026,-25.0759795,59.34938525,38.97,34.668,0,8.04,,,,,
11/4/2016,2085.18,2083.79,2099.07,2083.79,46.34,0.022223501,1.665956029,1.892539805,1.899108858,2141.908333,2152.553333,2167.702857,2180.288636,2128.310018,2142.324171,2155.299523,2185.128618,7.858223187,18.45359289,2171.407376,2112.40929,-29.82909432,0,47.73,32.104,0,46.34,,,,,
11/3/2016,2088.66,2098.8,2102.56,2085.23,-3.48,-0.00166614,-0.541579244,1.706717782,1.896636431,2129.276667,2142.744444,2159.412857,2174.671818,2115.093345,2130.3988,2145.047289,2177.982794,10.50231418,20.59494248,2188.198407,2070.354926,-32.93550514,7.509710833,17.38,32.138,3.48,0,,,,,
11/2/2016,2097.94,2109.43,2111.76,2094,-9.28,-0.004423387,-0.967547976,1.526080692,1.815046176,2117.686667,2133.583333,2151.912857,2169.818636,2109.375563,2123.185733,2137.800014,2172.053698,16.00181324,25.75187,2178.138149,2057.235185,-34.2536845,31.14474005,23.1,28.65,9.28,0,,,,,
11/1/2016,2111.72,2128.68,2131.45,2097.85,-13.78,-0.006525486,-1.139249218,-1.423900919,1.444669231,2109.096667,2127.752222,2145.737143,2166.171818,2110.157042,2120.637792,2133.787704,2167.584535,23.54992658,30.80866705,2154.206131,2063.987203,-33.79683147,61.08609272,33.51,22.018,13.78,0,,,,,
10/31/2016,2126.15,2129.78,2133.25,2125.53,-14.43,-0.006786915,-1.159266331,-1.57391544,0.729974286,2106.861667,2123.496667,2141.755,2163.220455,2115.488028,2121.862727,2132.612673,2164.515311,32.74955133,32.98041788,2140.781812,2072.941521,-31.90263799,80.37037037,21.53,22.686,14.43,0,,,,,
10/28/2016,2126.41,2132.23,2140.72,2119.36,-0.26,-0.000122272,0.585026652,-1.454387467,-1.615213335,2106.01,2118.933333,2137.418571,2159.929545,2119.128685,2122.873232,2131.658415,2161.692695,30.61993232,31.17814018,2136.407737,2075.612263,-30.03427971,53.01335258,14.57,20.604,0.26,0,,,,,
10/27/2016,2133.04,2144.06,2147.13,2132.52,-6.63,-0.00310824,-0.821513528,-1.3287872,-1.647187298,2113.986667,2115.575556,2134.282857,2156.674091,2123.76579,2125.132514,2131.870967,2159.570273,35.66109224,33.76819815,2144.103151,2083.870182,-27.69930636,40.50558495,20.72,16.304,6.63,0,,,,,
10/26/2016,2139.43,2136.97,2145.73,2131.59,-6.39,-0.002986777,-0.805500858,-1.123198075,-1.617943435,2122.448333,2115.561111,2131.357143,2153.842727,2128.987194,2128.309733,2133.033895,2158.078401,36.87347776,32.08607988,2147.741189,2097.155478,-25.04450608,52.24719101,12.69,14.324,6.39,0,,,,,
10/25/2016,2143.16,2149.72,2151.44,2141.93,-3.73,-0.001740421,-0.571708832,-1.224014811,-1.497482537,2129.985,2116.854444,2129.854286,2150.652273,2133.711462,2131.609792,2134.591757,2156.973334,42.6720535,34.71849866,2148.422418,2111.547582,-22.38157702,55.33078185,12.01,13.79,3.73,0,,,,,
10/24/2016,2151.33,2148.5,2154.79,2146.91,-8.17,-0.003797651,-0.912222057,-1.262213705,-1.401055726,2136.586667,2124.204444,2128.917143,2148.225455,2139.584308,2135.992061,2137.166872,2156.555309,45.6693953,37.58240701,2150.236208,2122.937125,-19.38843799,100,11.63,10.85,8.17,0,,,,,
10/21/2016,2141.16,2139.43,2142.63,2130.09,10.17,0.004749762,1.007320953,-0.238046103,-1.16879202,2139.088333,2130.037778,2127.037143,2145.417273,2140.109539,2137.140492,2137.781199,2155.414916,41.70344219,36.62883407,2156.129876,2122.046791,-17.63371723,0,11.9,9.732,0,10.17,,,,,
10/20/2016,2141.34,2142.51,2147.18,2133.44,-0.18,-8.40595E-05,0.744727495,0.260071388,-0.919078092,2141.576667,2134.86,2125.471429,2142.833636,2140.519693,2138.073716,2138.328707,2154.37233,42.90982016,39.71185065,2153.418279,2129.735055,-16.04362299,14.83375959,6.02,8.526,0.18,0,,,,,
10/19/2016,2144.29,2140.81,2148.44,2138.15,-2.95,-0.001375747,-0.469822016,0.847572659,-0.686636269,2143.451667,2138.478889,2125.809286,2141.124091,2141.776462,2139.455112,2139.245829,2153.625491,51.7671673,39.00949448,2151.837241,2135.066092,-14.37966172,100,7.1,7.53,2.95,0,,,,,
10/18/2016,2139.6,2138.31,2144.38,2135.49,4.69,0.002191999,0.671172843,0.193124598,0.551449998,2143.48,2139.973333,2126.386429,2138.964091,2141.050974,2139.48731,2139.300317,2152.586565,53.09625996,40.14047317,2150.92753,2136.03247,-13.28624862,73.63687465,5.98,9.688,0,4.69,,,,,
10/17/2016,2126.5,2132.95,2135.61,2124.43,13.1,0.006160357,1.117271296,1.171433901,1.39497672,2140.703333,2139.983333,2129.337857,2136.671364,2136.20065,2136.601241,2137.331037,2150.654227,71.24640066,36.46047937,2149.059147,2132.34752,-13.32318995,0,6.65,9.526,0,13.1,,,,,
10/14/2016,2132.98,2139.68,2149.19,2132.98,-6.48,-0.003038003,-0.811575006,1.053462605,0.912753304,2137.645,2139.976667,2132.503571,2134.516364,2135.1271,2135.796521,2136.661647,2149.345025,72.10694334,41.7538299,2150.097948,2125.192052,-12.68337827,49.46564885,22.69,10.668,6.48,0,,,,,
10/13/2016,2132.55,2130.26,2138.19,2114.72,0.43,0.000201637,-0.366531544,0.848189117,0.943988875,2136.21,2139.212222,2134.975714,2133.077727,2134.268067,2135.075072,2136.029086,2148.100949,68.93533209,41.58222504,2149.020411,2123.399589,-12.0718634,47.71293375,5.21,13.948,0,0.43,,,,,
10/12/2016,2139.18,2137.67,2145.36,2132.77,-6.63,-0.003099318,-0.821513528,-1.103119254,0.7084209,2135.85,2138.77,2136.937143,2131.929091,2135.905378,2135.987278,2136.513842,2147.440138,66.29867047,42.67143153,2148.166744,2123.533256,-10.92629631,21.31147541,12.81,19.192,6.63,0,,,,,
10/11/2016,2136.73,2161.35,2161.56,2128.84,2.45,0.001146612,0.389166084,-0.574031268,0.457881897,2134.59,2137.147778,2137.692857,2130.531364,2136.180252,2136.152327,2136.547097,2146.646795,57.32078605,43.06622759,2144.283465,2124.896535,-10.09969765,13.43619415,22.38,15.094,0,2.45,,,,,
10/10/2016,2163.66,2160.39,2169.6,2160.39,-26.93,-0.012446503,-1.430236353,-1.492900011,-1.570075705,2138.6,2139.647778,2140.353571,2130.549545,2145.340168,2142.265143,2140.718313,2147.907032,68.82644294,56.1940989,2147.217632,2129.982368,-7.18871923,100,32.87,15.89,26.93,0,,,,,
10/7/2016,2153.74,2164.19,2165.86,2144.85,9.92,0.004605941,0.996511672,-1.163161375,-1.317227349,2143.14,2141.025556,2141.832143,2131.194091,2148.140112,2144.815112,2142.721649,2148.339104,60.12522011,55.65624682,2166.304487,2119.975513,-5.617454439,63.16375789,2.2,14.452,0,9.92,,,,,
10/6/2016,2160.77,2158.22,2162.93,2150.28,-7.03,-0.00325347,-0.846955325,-1.380934463,-1.450557009,2147.771667,2142.856667,2143.356429,2132.523636,2152.350075,2148.360642,2145.498319,2149.259911,60.37332296,74.05639361,2171.124664,2124.41867,-3.761592231,78.05618831,9.19,11.122,7.03,0,,,,,
10/5/2016,2159.73,2155.15,2163.95,2155.15,1.04,0.000481542,0.017033339,0.59439255,-1.312811826,2152.301667,2145.093333,2144.54,2135.912273,2154.81005,2150.887166,2147.687808,2150.035473,58.2709394,72.97472037,2174.327327,2130.276007,-2.347664948,86.2745098,5.62,7.332,0,1.04,,,,,
10/4/2016,2150.49,2163.37,2165.46,2144.01,9.24,0.004296695,0.965671971,0.511883361,-1.138618434,2154.186667,2147.758889,2144.48,2138.722727,2153.370033,2150.798907,2148.118915,2150.069142,49.58514421,66.99217487,2173.494997,2134.878336,-1.950227163,0,5.73,9.712,0,9.24,,,,,
10/3/2016,2161.2,2164.33,2164.41,2154.77,-10.71,-0.00495558,-1.029789471,0.366531544,0.390935107,2158.265,2150.894444,2145.911429,2141.598182,2155.980022,2153.110261,2150.131389,2150.89365,59.84476321,66.32356822,2167.928568,2148.601432,-0.762260498,60.23622047,13.92,8.754,10.71,0,,,,,
9/30/2016,2168.27,2156.51,2175.3,2156.51,-7.07,-0.003260664,-0.849419414,-0.931457871,-1.162265614,2159.033333,2154.863333,2147.835,2144.168636,2160.076681,2156.479092,2152.921945,2152.180787,62.39072421,64.60471567,2167.618927,2150.44774,0.74115795,85.1532567,14.1,11.884,7.07,0,,,,,
9/29/2016,2151.13,2168.9,2172.67,2145.2,17.14,0.007967905,1.234010818,0.193820026,0.984077034,2158.598333,2156.191111,2148.323571,2145.304091,2157.094454,2155.290405,2152.646261,2152.102951,52.78365619,57.67320586,2169.943693,2147.252974,0.543310204,0,4.4,15.804,0,17.14,,,,,
9/28/2016,2171.37,2161.85,2172.4,2151.79,-20.24,-0.009321304,-1.306210508,-1.007320953,-1.06595298,2160.365,2160.04,2150.592857,2147.347727,2161.85297,2158.863648,2155.526836,2153.53014,61.47677191,60.97086267,2173.696716,2147.033284,1.996696611,100,21.27,13.298,20.24,0,,,,,
9/27/2016,2159.93,2146.04,2161.13,2141.55,11.44,0.005296468,1.058426024,0.921166051,-0.974971994,2160.398333,2159.625556,2152.980714,2148.57,2161.21198,2159.100615,2156.204246,2154.004203,62.22303473,55.70268165,2177.533478,2143.263189,2.200042696,54.72892758,25.33,16.008,0,11.44,,,,,
9/26/2016,2146.1,2158.54,2158.54,2145.04,13.83,0.006444248,1.14082218,0.701567985,1.178976947,2159.666667,2158.776667,2153.917857,2148.873182,2156.174653,2156.21159,2154.649747,2153.418707,54.55239417,50.77433628,2173.793792,2145.539541,1.231039854,0,1.39,18.188,0,13.83,,,,,
9/23/2016,2164.69,2173.29,2173.75,2163.97,-18.59,-0.008587835,-1.26927939,0.824776462,0.553883027,2160.248333,2159.212222,2156.213571,2149.851818,2159.013102,2158.095681,2156.194401,2154.253617,59.90385801,53.33566364,2179.587694,2140.908972,1.940783611,59.81338481,27.65,20.454,18.59,0,,,,,
9/22/2016,2177.18,2170.94,2179.99,2170.94,-12.49,-0.005736779,-1.096562438,-1.236789099,-1.415807728,2161.733333,2161.151111,2158.927857,2151.026818,2165.068735,2162.336641,2159.422955,2155.951868,61.30145134,58.89031494,2179.9316,2143.535067,3.471086742,100,15.3,18.824,12.49,0,,,,,
9/21/2016,2163.12,2144.58,2165.11,2139.57,14.06,0.006499871,1.147985321,-1.230959556,0.916453949,2163.731667,2162.554444,2160.812857,2152.025,2164.419156,2162.510721,2159.991731,2156.482841,57.34156791,55.0309526,2184.998988,2142.464345,3.508890201,63.05832895,32.6,21.316,0,14.06,,,,,
9/20/2016,2139.76,2145.94,2150.8,2139.17,23.36,0.010917112,1.368472838,1.396722279,1.304705898,2158.463333,2160.172222,2159.105714,2151.953182,2156.199438,2157.455005,2156.879157,2155.244112,43.21639419,49.04377929,2178.379351,2138.547315,1.63504516,1.681555439,17.18,17.258,0,23.36,,,,,
9/19/2016,2139.12,2143.99,2153.61,2135.91,0.64,0.000299188,-0.193820026,1.580468784,0.843855423,2154.995,2156.933333,2158.061429,2151.718182,2150.506292,2153.380559,2154.146979,2154.049733,45.6196069,49.89691607,2182.021002,2127.968998,0.097245823,0,13.85,16.958,0,0.64,,,,,
9/16/2016,2139.16,2146.48,2146.48,2131.2,-0.04,-1.86989E-05,1.397940009,1.379486814,1.407050815,2153.838333,2155.603333,2156.517857,2151.698182,2146.724195,2150.220435,2151.84129,2152.94679,43.24222903,52.880415,2183.778,2123.898667,-1.105500048,62.30805026,7.36,14.318,0.04,0,,,,,
9/15/2016,2147.26,2125.36,2151.31,2122.36,-8.1,-0.003772249,-0.908485019,-0.875061263,1.475961589,2150.933333,2152.924444,2155.627143,2152.641818,2146.902796,2149.562561,2151.136476,2152.525546,46.26534891,53.2252236,2182.40031,2119.466357,-1.389070175,100,13.8,15.822,8.1,0,,,,,
9/14/2016,2125.77,2127.86,2141.33,2119.9,21.49,0.010109278,1.332236415,1.125481266,1.572290606,2142.365,2149.128889,2153.861429,2152.314091,2139.858531,2144.275325,2147.233941,2150.543654,43.10267857,48.60171589,2160.852624,2123.877376,-3.309712636,0,19.4,20.308,0,21.49,,,,,
9/13/2016,2127.02,2150.47,2150.47,2120.27,-1.25,-0.000587677,-0.096910013,1.084218687,1.105169428,2136.348333,2147.008889,2151.42,2152.062727,2135.579021,2140.440808,2144.124104,2148.801161,39.93166019,47.43524846,2150.227501,2122.469166,-4.677056871,3.757138563,24.7,20.844,1.25,0,,,,,
9/12/2016,2159.04,2120.86,2163.3,2119.12,-32.02,-0.014830665,-1.505421328,-1.07114529,-1.299289334,2139.561667,2146.381111,2150.760714,2152.965455,2143.399347,2144.573962,2146.418857,2149.559594,47.62956495,54.18370026,2155.840318,2123.283015,-3.140736179,59.91356024,36.28,29.51,32.02,0,,,,,
9/9/2016,2127.81,2169.08,2169.08,2127.81,31.23,0.014677062,1.494571984,-0.309630167,1.054995862,2137.676667,2140.895556,2149.095,2152.56,2138.202898,2140.848637,2143.555956,2147.948513,44.41517387,43.3838999,2162.757266,2112.596067,-4.392556308,1.335813324,10.04,26.944,0,31.23,,,,,
9/8/2016,2181.3,2182.76,2184.94,2177.49,-53.49,-0.024522074,-1.728272598,-1.734639839,-1.531989551,2144.7,2142.915556,2149.804286,2153.361818,2152.568599,2149.837829,2149.362732,2150.418993,52.05139859,54.38155803,2171.53992,2117.86008,-1.056260894,91.1709562,57.13,22.914,53.49,0,,,,,
9/7/2016,2186.16,2185.17,2187.87,2179.07,-4.86,-0.002223076,-0.686636269,-1.433289685,-1.78096503,2151.183333,2148.071111,2151.677857,2154.835455,2163.765732,2157.909422,2155.02385,2153.066475,55.57018475,54.06461115,2195.905447,2106.46122,1.957375237,99.45457644,6.57,17.456,4.86,0,,,,,
9/6/2016,2186.48,2181.61,2186.57,2175.1,-0.32,-0.000146354,0.494850022,-1.768416088,-1.774224905,2161.301667,2153.333333,2154.562143,2156.004091,2171.337155,2164.25844,2159.863258,2155.541551,59.09705326,54.29222425,2211.843688,2110.759645,4.321706961,100,4.55,17.178,0.32,0,,,,,
9/2/2016,2179.98,2177.49,2184.87,2173.59,6.5,0.002981679,0.812913357,0.120573931,-1.320976677,2170.128333,2157.868889,2155.654286,2156.924545,2174.218103,2167.75212,2162.958141,2157.351806,53.64307839,54.77385308,2215.23779,2125.018876,5.606334871,58.38668374,8.99,6.338,0,6.5,,,,,
9/1/2016,2170.86,2171.33,2173.56,2157.09,9.12,0.0042011,0.959994838,1.184691431,-1.633973156,2172.098333,2160.491111,2155.202857,2157.850455,2173.098736,2168.44276,2164.173812,2158.352413,48.46958543,51.57185629,2216.931392,2127.265275,5.821398506,0,8.65,7.288,0,9.12,,,,,
8/31/2016,2170.95,2173.56,2173.79,2161.35,-0.09,-4.14565E-05,1.045757491,1.191171456,1.01494035,2179.288333,2165.511111,2155.762143,2158.293636,2172.38249,2168.999924,2165.216302,2159.285568,52.03366059,50.44622045,2190.623105,2167.953561,5.930734419,0.945378151,2.93,7.85,0.09,0,,,,,
8/30/2016,2176.12,2179.45,2182.27,2170.41,-5.17,-0.002375788,-0.713490543,0.586587305,1.001733713,2178.425,2170.966667,2158.359286,2158.650455,2173.628327,2170.582163,2166.893794,2160.532563,60.42909592,54.33357611,2192.257527,2164.592473,6.361231394,62.43386243,11.32,7.564,5.17,0,,,,,
8/29/2016,2180.38,2170.19,2183.48,2170.19,-4.26,-0.001953788,-0.629409599,-0.978636948,0.785329835,2177.461667,2173.337778,2161.306429,2159.98,2175.878885,2172.75946,2168.968595,2162.002743,61.59379566,51.65412153,2189.251591,2165.671743,6.965851744,100,7.36,7.826,4.26,0,,,,,
8/26/2016,2169.04,2175.1,2187.94,2160.39,11.34,0.005228119,1.054613055,0.281033367,1.039017322,2174.555,2177.918889,2163.440714,2159.874091,2173.599256,2171.932914,2168.979581,2162.524022,57.89473684,51.67309458,2182.867712,2166.242288,6.455558835,0,7.56,10.078,0,11.34,,,,,
8/25/2016,2172.47,2173.29,2179,2169.74,-3.43,-0.001578848,-0.53529412,0.562292864,-0.206825876,2173.303333,2176.937778,2165.241429,2160.444091,2173.222838,2172.052266,2169.516568,2163.260761,56.82938722,55.03532557,2181.672706,2164.933961,6.255807311,19.20492721,9.96,11.41,3.43,0,,,,,
8/24/2016,2175.44,2185.09,2186.66,2171.25,-2.97,-0.001365241,-0.472756449,0.693726949,-0.652246341,2174.066667,2175.746667,2168.789286,2161.777727,2173.961892,2172.805096,2170.427865,2164.162927,64.95633845,52.18291841,2182.127807,2166.005526,6.264938654,35.83426652,14.19,11.002,2.97,0,,,,,
8/23/2016,2186.9,2187.81,2193.42,2186.8,-11.46,-0.005240294,-1.059184618,-1.251881455,-1.032618761,2176.725,2175.793333,2173.066429,2162.787273,2178.274594,2175.937297,2172.96204,2165.847154,66.98627028,51.98205546,2184.305733,2169.144267,7.114885562,100,17.98,9.962,11.46,0,,,,,
8/22/2016,2182.64,2181.58,2185.15,2175.96,4.26,0.001951765,0.629409599,-1.007320953,-0.354108439,2177.811667,2176.088889,2174.752143,2163.035455,2179.72973,2177.426786,2174.450957,2167.091069,57.94612795,54.14613424,2190.321884,2165.301449,7.359888005,62.1761658,5.32,8.602,0,4.26,,,,,
8/19/2016,2183.87,2184.24,2185,2175.13,-1.23,-0.00056322,-0.089905111,-0.925827575,-1.171141151,2178.393333,2177.534444,2178.756429,2163.978636,2181.10982,2178.858612,2175.90004,2168.333953,73.65400844,60.34135134,2191.529289,2165.257377,7.566087777,34.375,2.36,7.6,1.23,0,,,,,
8/18/2016,2187.02,2181.9,2187.03,2180.46,-3.15,-0.001440316,-0.498310554,0.920818754,-1.162862993,2181.39,2179.32,2179.165,2166.126818,2183.07988,2180.672254,2177.610803,2169.718104,54.19600939,61.09926777,2192.223375,2170.556625,7.892699133,100,3.16,4.808,3.15,0,,,,,
8/17/2016,2182.22,2177.84,2183.08,2168.5,4.8,0.002199595,0.681241237,-0.37675071,-0.831229694,2183.015,2179.997778,2178.883571,2168.085909,2182.793253,2181.016197,2178.319911,2170.644171,47.1071953,59.76240138,2191.465284,2174.564716,7.675739949,33.91666667,9.18,6.876,0,4.8,,,,,
8/16/2016,2178.15,2186.24,2186.24,2178.14,4.07,0.001868558,0.609594409,0.757396029,0.942008053,2183.466667,2179.75,2178.288571,2169.858182,2181.245502,2180.379264,2178.293771,2171.200158,44.20320111,57.13361969,2187.58111,2179.352224,7.093612498,0,4.02,7.686,0,4.07,,,,,
8/15/2016,2190.15,2186.08,2193.81,2186.08,-12,-0.005479077,-1.079181246,-0.495544338,-0.875639937,2184.008333,2182.095556,2179.015,2171.807727,2184.213668,2182.550539,2180.117806,2172.60385,56.57401422,65.5492223,2189.730976,2178.285691,7.513955805,100,15.66,8.27,12,0,,,,,
