Date,Close,Open,High,Low,Return
12/24/19,3223.38,3225.45,3226.43,3220.51,-16.53
12/23/19,3224.01,3226.05,3227.78,3222.3,0.63
12/20/19,3221.22,3223.33,3225.65,3216.03,-2.79
12/19/19,3205.37,3192.32,3205.48,3192.32,-15.85
12/18/19,3191.14,3195.21,3198.48,3191.14,-14.23
12/17/19,3192.52,3195.4,3198.22,3191.03,1.38
12/16/19,3191.45,3183.63,3197.71,3183.63,-1.07
12/13/19,3168.8,3166.65,3182.68,3156.51,-22.65
12/12/19,3168.57,3141.23,3176.28,3138.47,-0.23
12/11/19,3141.63,3135.75,3143.98,3133.21,-26.94
12/10/19,3132.52,3135.36,3142.12,3126.09,-9.11
12/9/19,3135.96,3141.86,3148.87,3135.46,3.44
12/6/19,3145.91,3134.62,3150.6,3134.62,9.95
12/5/19,3117.43,3119.21,3119.45,3103.76,-28.48
12/4/19,3112.76,3103.5,3119.38,3102.53,-4.67
12/3/19,3093.2,3087.41,3094.97,3070.33,-19.56
12/2/19,3113.87,3143.85,3144.31,3110.78,20.67
11/29/19,3140.98,3147.18,3150.3,3139.34,27.11
11/27/19,3153.63,3145.49,3154.26,3143.41,12.65
11/26/19,3140.52,3134.85,3142.69,3131,-13.11
11/25/19,3133.64,3117.44,3133.83,3117.44,-6.88
11/22/19,3110.29,3111.41,3112.87,3099.26,-23.35
11/21/19,3103.54,3108.49,3110.11,3094.55,-6.75
11/20/19,3108.46,3114.66,3118.97,3091.41,4.92
11/19/19,3120.18,3127.45,3127.64,3113.47,11.72
11/18/19,3122.03,3117.91,3124.17,3112.06,1.85
11/15/19,3120.46,3107.92,3120.46,3104.6,-1.57
11/14/19,3096.63,3090.75,3098.2,3083.26,-23.83
11/13/19,3094.04,3084.18,3098.06,3078.8,-2.59
11/12/19,3091.84,3089.28,3102.61,3084.73,-2.2
11/11/19,3087.01,3080.33,3088.33,3075.82,-4.83
11/8/19,3093.08,3081.25,3093.09,3073.58,6.07
11/7/19,3085.18,3087.02,3097.77,3080.23,-7.9
11/6/19,3076.78,3075.1,3078.34,3065.89,-8.4
11/5/19,3074.62,3080.8,3083.95,3072.15,-2.16
11/4/19,3078.27,3078.96,3085.2,3074.87,3.65
11/1/19,3066.91,3050.72,3066.95,3050.72,-11.36
10/31/19,3037.56,3046.9,3046.9,3023.19,-29.35
10/30/19,3046.77,3039.74,3050.1,3025.96,9.21
10/29/19,3036.89,3035.39,3047.87,3034.81,-9.88
10/28/19,3039.42,3032.12,3044.08,3032.12,2.53
10/25/19,3022.55,3003.32,3027.39,3001.94,-16.87
10/24/19,3010.29,3014.78,3016.07,3000.42,-12.26
10/23/19,3004.52,2994.01,3004.78,2991.21,-5.77
10/22/19,2995.99,3010.73,3014.57,2995.04,-8.53
10/21/19,3006.72,2996.48,3007.33,2995.35,10.73
10/18/19,2986.2,2996.84,3000,2976.31,-20.52
10/17/19,2997.95,3000.77,3008.29,2991.79,11.75
10/16/19,2989.69,2989.68,2997.54,2985.2,-8.26
10/15/19,2995.68,2973.61,3003.28,2973.61,5.99
10/14/19,2966.15,2965.81,2972.84,2962.94,-29.53
10/11/19,2970.27,2963.07,2993.28,2963.07,4.12
10/10/19,2938.13,2918.55,2948.46,2917.12,-32.14
10/9/19,2919.4,2911.1,2929.32,2907.41,-18.73
10/8/19,2893.06,2920.4,2925.47,2892.66,-26.34
10/7/19,2938.79,2944.23,2959.75,2935.68,45.73
10/4/19,2952.01,2918.56,2953.74,2918.56,13.22
10/3/19,2910.63,2885.38,2911.13,2855.94,-41.38
10/2/19,2887.61,2924.78,2924.78,2874.93,-23.02
10/1/19,2940.25,2983.69,2992.53,2938.7,52.64
9/30/19,2976.74,2967.07,2983.85,2967.07,36.49
9/27/19,2961.79,2985.47,2987.31,2945.53,-14.95
9/26/19,2977.62,2985.73,2987.28,2963.71,15.83
9/25/19,2984.87,2968.35,2989.82,2952.86,7.25
9/24/19,2966.6,3002.43,3007.98,2957.73,-18.27
9/23/19,2991.78,2983.5,2999.15,2982.23,25.18
9/20/19,2992.07,3008.42,3016.37,2984.68,0.29
9/19/19,3006.79,3010.36,3021.99,3003.16,14.72
9/18/19,3006.73,3001.5,3007.83,2978.57,-0.06
9/17/19,3005.7,2995.67,3006.21,2993.73,-1.03
9/16/19,2997.96,2996.41,3002.19,2990.67,-7.74
9/13/19,3007.39,3012.21,3017.33,3002.9,9.43
9/12/19,3009.57,3009.08,3020.74,3000.92,2.18
9/11/19,3000.93,2981.41,3000.93,2975.31,-8.64
9/10/19,2979.39,2971.01,2979.39,2957.01,-21.54
9/9/19,2978.43,2988.43,2989.43,2969.39,-0.96
9/6/19,2978.71,2980.33,2985.03,2972.51,0.28
9/5/19,2976,2960.6,2985.86,2960.6,-2.71
9/4/19,2937.78,2924.67,2938.84,2921.86,-38.22
9/3/19,2906.27,2909.01,2914.39,2891.85,-31.51
8/30/19,2926.46,2937.09,2940.43,2913.32,20.19
8/29/19,2924.58,2910.37,2930.5,2905.67,-1.88
8/28/19,2887.94,2861.28,2890.03,2853.05,-36.64
8/27/19,2869.16,2893.14,2898.79,2860.59,-18.78
8/26/19,2878.38,2866.7,2879.27,2856,9.22
8/23/19,2847.11,2911.07,2927.01,2834.97,-31.27
8/22/19,2922.95,2930.94,2939.08,2904.51,75.84
8/21/19,2924.43,2922.04,2928.73,2917.91,1.48
8/20/19,2900.51,2919.01,2923.63,2899.6,-23.92
8/19/19,2923.65,2913.48,2931,2913.48,23.14
8/16/19,2888.68,2864.74,2893.63,2864.74,-34.97
8/15/19,2847.6,2846.2,2856.67,2825.51,-41.08
8/14/19,2840.6,2894.15,2894.15,2839.64,-7
8/13/19,2926.32,2880.72,2943.31,2877.05,85.72
8/12/19,2883.09,2907.07,2907.58,2873.14,-43.23
8/9/19,2918.65,2930.51,2935.75,2900.15,35.56
8/8/19,2938.09,2896.21,2938.72,2894.47,19.44
8/7/19,2883.98,2858.65,2892.17,2825.71,-54.11
8/6/19,2881.77,2861.18,2884.4,2847.42,-2.21
8/5/19,2844.74,2898.07,2898.07,2822.12,-37.03
8/2/19,2932.05,2943.9,2945.5,2914.11,87.31
8/1/19,2953.56,2980.32,3013.59,2945.23,21.51
7/31/19,2980.38,3016.22,3017.4,2958.08,26.82
7/30/19,3013.18,3007.66,3017.19,3000.94,32.8
7/29/19,3020.97,3024.47,3025.61,3014.3,7.79
7/26/19,3025.86,3013.25,3027.98,3012.59,4.89
7/25/19,3003.67,3016.26,3016.31,2997.24,-22.19
7/24/19,3019.56,2998.77,3019.59,2996.82,15.89
7/23/19,3005.47,2994.74,3005.9,2988.56,-14.09
7/22/19,2985.03,2981.93,2990.71,2976.65,-20.44
7/19/19,2976.61,3004.26,3006.02,2975.86,-8.42
7/18/19,2995.11,2978.87,2998.28,2973.09,18.5
7/17/19,2984.42,3005.1,3005.26,2984.25,-10.69
7/16/19,3004.04,3012.13,3015.02,3001.15,19.62
7/15/19,3014.3,3017.8,3017.8,3008.77,10.26
7/12/19,3013.77,3003.36,3013.92,3001.87,-0.53
7/11/19,2999.91,2999.62,3002.33,2988.8,-13.86
7/10/19,2993.07,2989.3,3002.98,2984.62,-6.84
7/9/19,2979.63,2965.52,2981.9,2963.44,-13.44
7/8/19,2975.95,2979.77,2980.76,2970.09,-3.68
7/5/19,2990.41,2984.25,2994.03,2967.97,14.46
7/3/19,2995.82,2978.08,2995.84,2977.96,5.41
7/2/19,2973.01,2964.66,2973.21,2955.92,-22.81
7/1/19,2964.33,2971.41,2977.93,2952.22,-8.68
6/28/19,2941.76,2932.94,2943.98,2929.05,-22.57
6/27/19,2924.92,2919.66,2929.3,2918.57,-16.84
6/26/19,2913.78,2926.07,2932.59,2912.99,-11.14
6/25/19,2917.38,2945.78,2946.52,2916.01,3.6
6/24/19,2945.35,2951.42,2954.92,2944.05,27.97
6/21/19,2950.46,2952.71,2964.15,2946.87,5.11
6/20/19,2954.18,2949.6,2958.06,2931.5,3.72
6/19/19,2926.46,2920.55,2931.74,2911.43,-27.72
6/18/19,2917.75,2906.71,2930.79,2905.44,-8.71
6/17/19,2889.67,2889.75,2897.27,2887.3,-28.08
6/14/19,2886.98,2886.82,2894.45,2879.62,-2.69
6/13/19,2891.64,2886.24,2895.24,2881.99,4.66
6/12/19,2879.84,2882.73,2888.57,2874.68,-11.8
6/11/19,2885.72,2903.27,2910.61,2878.53,5.88
6/10/19,2886.73,2885.83,2904.77,2885.51,1.01
6/7/19,2873.34,2852.87,2884.97,2852.87,-13.39
6/6/19,2843.49,2828.51,2852.1,2822.45,-29.85
6/5/19,2826.15,2818.09,2827.28,2800.92,-17.34
6/4/19,2803.27,2762.64,2804.49,2762.64,-22.88
6/3/19,2744.45,2751.53,2763.07,2728.81,-58.82
5/31/19,2752.06,2766.15,2768.98,2750.52,7.61
5/30/19,2788.86,2786.94,2799,2776.74,36.8
5/29/19,2783.02,2790.25,2792.03,2766.06,-5.84
5/28/19,2802.39,2830.03,2840.51,2801.58,19.37
5/24/19,2826.06,2832.41,2841.36,2820.19,23.67
5/23/19,2822.24,2836.7,2836.7,2805.49,-3.82
5/22/19,2856.27,2856.06,2865.47,2851.11,34.03
5/21/19,2864.36,2854.02,2868.88,2854.02,8.09
5/20/19,2840.23,2841.94,2853.86,2831.29,-24.13
5/17/19,2859.53,2858.6,2885.48,2854.23,19.3
5/16/19,2876.32,2855.8,2892.15,2855.8,16.79
5/15/19,2850.96,2820.38,2858.68,2815.08,-25.36
5/14/19,2834.41,2820.12,2852.54,2820.12,-16.55
5/13/19,2811.87,2840.19,2840.19,2801.43,-22.54
5/10/19,2881.4,2863.1,2891.31,2825.39,69.53
5/9/19,2870.72,2859.84,2875.97,2836.4,-10.68
5/8/19,2879.42,2879.61,2897.96,2873.28,8.7
5/7/19,2884.05,2913.03,2913.03,2862.6,4.63
5/6/19,2932.47,2908.89,2937.32,2898.21,48.42
5/3/19,2945.64,2929.21,2947.85,2929.21,13.17
5/2/19,2917.52,2922.16,2931.68,2900.5,-28.12
5/1/19,2923.73,2952.33,2954.13,2923.36,6.21
4/30/19,2945.83,2937.14,2948.22,2924.11,22.1
4/29/19,2943.03,2940.58,2949.52,2939.35,-2.8
4/26/19,2939.88,2925.81,2939.88,2917.56,-3.15
4/25/19,2926.17,2928.99,2933.1,2912.84,-13.71
4/24/19,2927.25,2934,2936.83,2926.05,1.08
4/23/19,2933.68,2909.99,2936.31,2908.53,6.43
4/22/19,2907.97,2898.78,2909.51,2896.35,-25.71
4/18/19,2905.03,2904.81,2908.4,2891.9,-2.94
4/17/19,2900.45,2916.04,2918,2895.45,-4.58
4/16/19,2907.06,2912.26,2916.06,2900.71,6.61
4/15/19,2905.58,2908.32,2909.6,2896.48,-1.48
4/12/19,2907.41,2900.86,2910.54,2898.37,1.83
4/11/19,2888.32,2891.92,2893.42,2881.99,-19.09
4/10/19,2888.21,2881.37,2889.71,2879.13,-0.11
4/9/19,2878.2,2886.58,2886.88,2873.33,-10.01
4/8/19,2895.77,2888.46,2895.95,2880.78,17.57
4/5/19,2892.74,2884.16,2893.24,2882.99,-3.03
4/4/19,2879.39,2873.99,2881.28,2867.14,-13.35
4/3/19,2873.4,2876.09,2885.25,2865.17,-5.99
4/2/19,2867.24,2868.24,2872.9,2858.75,-6.16
4/1/19,2867.19,2848.63,2869.4,2848.63,-0.05
3/29/19,2834.4,2828.27,2836.03,2819.23,-32.79
3/28/19,2815.44,2809.4,2819.71,2798.77,-18.96
3/27/19,2805.37,2819.72,2825.56,2787.72,-10.07
3/26/19,2818.46,2812.66,2829.87,2803.99,13.09
3/25/19,2798.36,2796.01,2809.79,2785.02,-20.1
3/22/19,2800.71,2844.52,2846.16,2800.47,2.35
3/21/19,2854.88,2819.72,2860.31,2817.38,54.17
3/20/19,2824.23,2831.34,2843.54,2812.43,-30.65
3/19/19,2832.57,2840.76,2852.42,2823.27,8.34
3/18/19,2832.94,2822.61,2835.41,2821.99,0.37
3/15/19,2822.48,2810.79,2830.73,2810.79,-10.46
3/14/19,2808.48,2810.38,2815,2803.46,-14
3/13/19,2810.92,2799.78,2821.24,2799.78,2.44
3/12/19,2791.52,2787.34,2798.32,2786.73,-19.4
3/11/19,2783.3,2747.61,2784,2747.61,-8.22
3/8/19,2743.07,2730.79,2744.13,2722.27,-40.23
3/7/19,2748.93,2766.53,2767.25,2739.09,5.86
3/6/19,2771.45,2790.27,2790.27,2768.69,22.52
3/5/19,2789.65,2794.41,2796.44,2782.97,18.2
3/4/19,2792.81,2814.37,2816.88,2767.66,3.16
3/1/19,2803.69,2798.22,2808.02,2787.38,10.88
2/28/19,2784.49,2788.11,2793.73,2782.51,-19.2
2/27/19,2792.38,2787.5,2795.76,2775.13,7.89
2/26/19,2793.9,2792.36,2803.12,2789.47,1.52
2/25/19,2796.11,2804.35,2813.49,2794.99,2.21
2/22/19,2792.67,2780.67,2794.2,2779.11,-3.44
2/21/19,2774.88,2780.24,2781.58,2764.55,-17.79
2/20/19,2784.7,2779.05,2789.88,2774.06,9.82
2/19/19,2779.76,2769.28,2787.33,2767.29,-4.94
2/15/19,2775.6,2760.24,2775.66,2760.24,-4.16
2/14/19,2745.73,2743.5,2757.9,2731.23,-29.87
2/13/19,2753.03,2750.3,2761.85,2748.63,7.3
2/12/19,2744.73,2722.61,2748.19,2722.61,-8.3
2/11/19,2709.8,2712.4,2718.05,2703.79,-34.93
2/8/19,2707.88,2692.36,2708.07,2681.83,-1.92
2/7/19,2706.05,2717.53,2719.32,2687.26,-1.83
2/6/19,2731.61,2735.05,2738.08,2724.15,25.56
2/5/19,2737.7,2728.34,2738.98,2724.03,6.09
2/4/19,2724.87,2706.49,2724.99,2698.75,-12.83
2/1/19,2706.53,2702.32,2716.66,2696.88,-18.34
1/31/19,2704.1,2685.49,2708.95,2678.65,-2.43
1/30/19,2681.05,2653.62,2690.44,2648.34,-23.05
1/29/19,2640,2644.89,2650.93,2631.05,-41.05
1/28/19,2643.85,2644.97,2644.97,2624.06,3.85
1/25/19,2664.76,2657.44,2672.38,2657.33,20.91
1/24/19,2642.33,2638.84,2647.2,2627.01,-22.43
1/23/19,2638.7,2643.48,2653.19,2612.86,-3.63
1/22/19,2632.9,2657.88,2657.88,2617.27,-5.8
1/18/19,2670.71,2651.27,2675.47,2647.58,37.81
1/17/19,2635.96,2609.28,2645.06,2606.36,-34.75
1/16/19,2616.1,2614.75,2625.76,2612.68,-19.86
1/15/19,2610.3,2585.1,2613.08,2585.1,-5.8
1/14/19,2582.61,2580.31,2589.32,2570.41,-27.69
1/11/19,2596.26,2588.11,2596.27,2577.4,13.65
1/10/19,2596.64,2573.51,2597.82,2562.02,0.38
1/9/19,2584.96,2580,2595.32,2568.89,-11.68
1/8/19,2574.41,2568.11,2579.82,2547.56,-10.55
1/7/19,2549.69,2535.61,2566.16,2524.56,-24.72
1/4/19,2531.94,2474.33,2538.07,2474.33,-17.75
1/3/19,2447.89,2491.92,2493.14,2443.96,-84.05
1/2/19,2510.03,2476.96,2519.49,2467.47,62.14
12/31/18,2506.85,2498.94,2509.24,2482.82,-3.18
12/28/18,2485.74,2498.77,2520.27,2472.89,-21.11
12/27/18,2488.83,2442.5,2489.1,2397.94,3.09
12/26/18,2467.7,2363.12,2467.76,2346.58,-21.13
12/24/18,2351.1,2400.56,2410.34,2351.1,-116.6
12/21/18,2416.62,2465.38,2504.41,2408.55,65.52
12/20/18,2467.42,2496.77,2509.63,2441.18,50.8
12/19/18,2506.96,2547.05,2585.29,2488.96,39.54
12/18/18,2546.16,2559.9,2573.99,2528.71,39.2
12/17/18,2545.94,2590.75,2601.13,2530.54,-0.22
12/14/18,2599.95,2629.68,2635.07,2593.84,54.01
12/13/18,2650.54,2658.7,2670.19,2637.27,50.59
12/12/18,2651.07,2658.23,2685.44,2650.26,0.53
12/11/18,2636.78,2664.44,2674.35,2621.3,-14.29
12/10/18,2637.72,2630.86,2647.51,2583.23,0.94
12/7/18,2633.08,2691.26,2708.54,2623.14,-4.64
12/6/18,2695.95,2663.51,2696.15,2621.53,62.87
12/4/18,2700.06,2782.43,2785.93,2697.18,4.11
12/3/18,2790.37,2790.5,2800.18,2773.38,90.31
11/30/18,2760.17,2737.76,2760.88,2732.76,-30.2
11/29/18,2737.76,2736.97,2753.75,2722.94,-22.41
11/28/18,2743.79,2691.45,2744,2684.38,6.03
11/27/18,2682.17,2663.75,2682.53,2655.89,-61.62
11/26/18,2673.45,2649.97,2674.35,2649.97,-8.72
11/23/18,2632.56,2633.36,2647.55,2631.09,-40.89
11/21/18,2649.93,2657.74,2670.73,2649.82,17.37
11/20/18,2641.89,2654.6,2669.44,2631.52,-8.04
11/19/18,2690.73,2730.74,2733.16,2681.09,48.84
11/16/18,2736.27,2718.54,2746.75,2712.16,45.54
11/15/18,2730.2,2693.52,2735.38,2670.75,-6.07
11/14/18,2701.58,2737.9,2746.8,2685.75,-28.62
11/13/18,2722.18,2730.05,2754.6,2714.98,20.6
11/12/18,2726.22,2773.93,2775.99,2722,4.04
11/9/18,2781.01,2794.1,2794.1,2764.24,54.79
11/8/18,2806.83,2806.38,2814.75,2794.99,25.82
11/7/18,2813.89,2774.13,2815.15,2774.13,7.06
11/6/18,2755.45,2738.4,2756.82,2737.08,-58.44
11/5/18,2738.31,2726.37,2744.27,2717.94,-17.14
11/2/18,2723.06,2745.45,2756.55,2700.44,-15.25
11/1/18,2740.37,2717.58,2741.67,2708.85,17.31
10/31/18,2711.74,2705.6,2736.69,2705.6,-28.63
10/30/18,2682.63,2640.68,2685.43,2635.34,-29.11
10/29/18,2641.25,2682.65,2706.85,2603.54,-41.38
10/26/18,2658.69,2667.86,2692.38,2628.16,17.44
10/25/18,2705.57,2674.88,2722.7,2667.84,46.88
10/24/18,2656.1,2737.87,2742.59,2651.89,-49.47
10/23/18,2740.69,2721.03,2753.59,2691.43,84.59
10/22/18,2755.88,2773.94,2778.94,2749.22,15.19
10/19/18,2767.78,2775.66,2797.77,2760.27,11.9
10/18/18,2768.78,2802,2806.04,2755.18,1
10/17/18,2809.21,2811.67,2816.94,2781.81,40.43
10/16/18,2809.92,2767.05,2813.46,2766.91,0.71
10/15/18,2750.79,2763.83,2775.99,2749.03,-59.13
10/12/18,2767.13,2770.54,2775.77,2729.44,16.34
10/11/18,2728.37,2776.87,2795.14,2710.51,-38.76
10/10/18,2785.68,2873.9,2874.02,2784.86,57.31
10/9/18,2880.34,2882.51,2894.83,2874.27,94.66
10/8/18,2884.43,2877.53,2889.45,2862.08,4.09
10/5/18,2885.57,2902.54,2909.64,2869.29,1.14
10/4/18,2901.61,2919.35,2919.78,2883.92,16.04
10/3/18,2925.51,2931.69,2939.86,2921.36,23.9
10/2/18,2923.43,2923.8,2931.42,2919.37,-2.08
10/1/18,2924.59,2926.29,2937.06,2917.91,1.16
9/28/18,2913.98,2910.03,2920.53,2907.5,-10.61
9/27/18,2914,2911.65,2927.22,2909.27,0.02
9/26/18,2905.97,2916.98,2931.15,2903.28,-8.03
9/25/18,2915.56,2921.75,2923.95,2913.7,9.59
9/24/18,2919.37,2921.83,2923.79,2912.63,3.81
9/21/18,2929.67,2936.76,2940.91,2927.11,10.3
9/20/18,2930.75,2919.73,2934.8,2919.73,1.08
9/19/18,2907.95,2906.6,2912.36,2903.82,-22.8
9/18/18,2904.31,2890.74,2911.17,2890.43,-3.64
9/17/18,2888.8,2903.83,2904.65,2886.16,-15.51
9/14/18,2904.98,2906.38,2908.3,2895.77,16.18
9/13/18,2904.18,2896.85,2906.76,2896.39,-0.8
9/12/18,2888.92,2888.29,2894.65,2879.2,-15.26
9/11/18,2887.89,2871.57,2892.52,2866.78,-1.03
9/10/18,2877.13,2881.39,2886.93,2875.94,-10.76
9/7/18,2871.68,2868.26,2883.81,2864.12,-5.45
9/6/18,2878.05,2888.64,2892.05,2867.29,6.37
9/5/18,2888.6,2891.59,2894.21,2876.92,10.55
9/4/18,2896.72,2896.96,2900.18,2885.13,8.12
8/31/18,2901.52,2898.37,2906.32,2891.73,4.8
8/30/18,2901.13,2908.94,2912.46,2895.22,-0.39
8/29/18,2914.04,2900.62,2916.5,2898.4,12.91
8/28/18,2897.52,2901.45,2903.77,2893.5,-16.52
8/27/18,2896.74,2884.69,2898.25,2884.69,-0.78
8/24/18,2874.69,2862.35,2876.16,2862.35,-22.05
8/23/18,2856.98,2860.29,2868.78,2854.03,-17.71
8/22/18,2861.82,2860.99,2867.54,2856.05,4.84
8/21/18,2862.96,2861.51,2873.23,2861.32,1.14
8/20/18,2857.05,2853.93,2859.76,2850.62,-5.91
8/17/18,2850.13,2838.32,2855.63,2833.73,-6.92
8/16/18,2840.69,2831.44,2850.49,2831.44,-9.44
8/15/18,2818.37,2827.95,2827.95,2802.49,-22.32
8/14/18,2839.96,2827.88,2843.11,2826.58,21.59
8/13/18,2821.93,2835.46,2843.4,2819.88,-18.03
8/10/18,2833.28,2839.64,2842.2,2825.81,11.35
8/9/18,2853.58,2857.19,2862.48,2851.98,20.3
8/8/18,2857.7,2856.79,2862.44,2853.09,4.12
8/7/18,2858.45,2855.92,2863.43,2855.92,0.75
8/6/18,2850.4,2840.29,2853.29,2835.98,-8.05
8/3/18,2840.35,2829.62,2840.38,2827.37,-10.05
8/2/18,2827.22,2800.48,2829.91,2796.34,-13.13
8/1/18,2813.36,2821.17,2825.83,2805.85,-13.86
7/31/18,2816.29,2809.73,2824.46,2808.06,2.93
7/30/18,2802.6,2819,2821.74,2798.11,-13.69
7/27/18,2818.82,2842.35,2843.17,2808.34,16.22
7/26/18,2837.44,2835.49,2845.57,2835.26,18.62
7/25/18,2846.07,2817.73,2848.03,2817.73,8.63
7/24/18,2820.4,2820.68,2829.99,2811.12,-25.67
7/23/18,2806.98,2799.17,2808.61,2795.14,-13.42
7/20/18,2801.83,2804.55,2809.7,2800.01,-5.15
7/19/18,2804.49,2809.37,2812.05,2799.77,2.66
7/18/18,2815.62,2811.35,2816.76,2805.89,11.13
7/17/18,2809.55,2789.34,2814.19,2789.24,-6.07
7/16/18,2798.43,2801.43,2803.71,2793.39,-11.12
7/13/18,2801.31,2796.93,2804.53,2791.69,2.88
7/12/18,2798.29,2783.14,2799.22,2781.53,-3.02
7/11/18,2774.02,2779.82,2785.91,2770.77,-24.27
7/10/18,2793.84,2788.56,2795.58,2786.24,19.82
7/9/18,2784.17,2768.51,2784.65,2768.51,-9.67
7/6/18,2759.82,2737.68,2764.41,2733.52,-24.35
7/5/18,2736.61,2724.19,2737.83,2716.02,-23.21
7/3/18,2713.22,2733.27,2736.58,2711.16,-23.39
7/2/18,2726.71,2704.95,2727.26,2698.95,13.49
6/29/18,2718.37,2727.13,2743.26,2718.03,-8.34
6/28/18,2716.31,2698.69,2724.34,2691.99,-2.06
6/27/18,2699.63,2728.45,2746.09,2699.38,-16.68
6/26/18,2723.06,2722.12,2732.91,2715.6,23.43
6/25/18,2717.07,2742.94,2742.94,2698.67,-5.99
6/22/18,2754.88,2760.79,2764.17,2752.68,37.81
6/21/18,2749.76,2769.28,2769.28,2744.39,-5.12
6/20/18,2767.32,2769.73,2774.86,2763.91,17.56
6/19/18,2762.59,2752.01,2765.05,2743.19,-4.73
6/18/18,2773.75,2765.79,2774.99,2757.12,11.16
6/15/18,2779.66,2777.78,2782.81,2761.73,5.91
6/14/18,2782.49,2783.21,2789.06,2776.52,2.83
6/13/18,2775.63,2787.94,2791.47,2774.65,-6.86
6/12/18,2786.85,2785.6,2789.8,2778.78,11.22
6/11/18,2782,2780.18,2790.21,2780.17,-4.85
6/8/18,2779.03,2765.84,2779.39,2763.59,-2.97
6/7/18,2770.37,2774.84,2779.9,2760.16,-8.66
6/6/18,2772.35,2753.25,2772.39,2748.46,1.98
6/5/18,2748.8,2748.46,2752.61,2739.51,-23.55
6/4/18,2746.87,2741.67,2749.16,2740.54,-1.93
6/1/18,2734.62,2718.7,2736.93,2718.7,-12.25
5/31/18,2705.27,2720.98,2722.5,2700.68,-29.35
5/30/18,2724.01,2702.43,2729.34,2702.43,18.74
5/29/18,2689.86,2705.11,2710.67,2676.81,-34.15
5/25/18,2721.33,2723.6,2727.36,2714.99,31.47
5/24/18,2727.76,2730.94,2731.97,2707.38,6.43
5/23/18,2733.29,2713.98,2733.33,2709.54,5.53
5/22/18,2724.44,2738.34,2742.24,2721.88,-8.85
5/21/18,2733.01,2725.95,2739.19,2725.7,8.57
5/18/18,2712.97,2717.35,2719.5,2709.18,-20.04
5/17/18,2720.13,2719.71,2731.96,2711.36,7.16
5/16/18,2722.46,2712.62,2727.76,2712.17,2.33
5/15/18,2711.45,2718.59,2718.59,2701.91,-11.01
5/14/18,2730.13,2733.37,2742.1,2725.47,18.68
5/11/18,2727.72,2722.7,2732.86,2717.45,-2.41
5/10/18,2723.07,2705.02,2726.11,2704.54,-4.65
5/9/18,2697.79,2678.12,2701.27,2674.14,-25.28
5/8/18,2671.92,2670.26,2676.34,2655.2,-25.87
5/7/18,2672.63,2669.36,2683.35,2664.7,0.71
5/4/18,2663.42,2621.45,2670.93,2615.32,-9.21
5/3/18,2629.73,2628.08,2637.14,2594.62,-33.69
5/2/18,2635.67,2654.24,2660.87,2631.7,5.94
5/1/18,2654.8,2643.64,2655.27,2625.41,19.13
4/30/18,2648.05,2675.05,2682.92,2648.04,-6.75
4/27/18,2669.91,2675.47,2677.35,2659.01,21.86
4/26/18,2666.94,2651.65,2676.48,2647.16,-2.97
4/25/18,2639.4,2634.92,2645.3,2612.67,-27.54
4/24/18,2634.56,2680.8,2683.55,2617.32,-4.84
4/23/18,2670.29,2675.4,2682.86,2657.99,35.73
4/20/18,2670.14,2692.56,2693.94,2660.61,-0.15
4/19/18,2693.13,2701.16,2702.84,2681.9,22.99
4/18/18,2708.64,2710.11,2717.49,2703.63,15.51
4/17/18,2706.39,2692.74,2713.34,2692.05,-2.25
4/16/18,2677.84,2670.1,2686.49,2665.16,-28.55
4/13/18,2656.3,2676.9,2680.26,2645.05,-21.54
4/12/18,2663.99,2653.83,2674.72,2653.83,7.69
4/11/18,2642.19,2643.89,2661.43,2639.25,-21.8
4/10/18,2656.87,2638.41,2665.45,2635.78,14.68
4/9/18,2613.16,2617.18,2653.55,2610.79,-43.71
4/6/18,2604.47,2645.82,2656.88,2586.27,-8.69
4/5/18,2662.84,2657.36,2672.08,2649.58,58.37
4/4/18,2644.69,2584.04,2649.86,2573.61,-18.15
4/3/18,2614.45,2592.17,2619.14,2575.49,-30.24
4/2/18,2581.88,2633.45,2638.3,2553.8,-32.57
3/29/18,2640.87,2614.41,2659.07,2609.72,58.99
3/28/18,2605,2611.3,2632.65,2593.06,-35.87
3/27/18,2612.62,2667.57,2674.78,2596.12,7.62
3/26/18,2658.55,2619.35,2661.36,2601.81,45.93
3/23/18,2588.26,2646.71,2657.67,2585.89,-70.29
3/22/18,2643.69,2691.36,2695.68,2641.59,55.43
3/21/18,2711.93,2714.99,2739.14,2709.79,68.24
3/20/18,2716.94,2715.05,2724.22,2710.05,5.01
3/19/18,2712.92,2741.38,2741.38,2694.59,-4.02
3/16/18,2752.01,2750.57,2761.85,2749.97,39.09
3/15/18,2747.33,2754.27,2763.03,2741.47,-4.68
3/14/18,2749.48,2774.06,2777.11,2744.38,2.15
3/13/18,2765.31,2792.31,2801.9,2758.68,15.83
3/12/18,2783.02,2790.54,2796.98,2779.26,17.71
3/9/18,2786.57,2752.91,2786.57,2751.54,3.55
3/8/18,2738.97,2732.75,2740.45,2722.65,-47.6
3/7/18,2726.8,2710.18,2730.6,2701.74,-12.17
3/6/18,2728.12,2730.18,2732.08,2711.26,1.32
3/5/18,2720.94,2681.06,2728.09,2675.75,-7.18
3/2/18,2691.25,2658.89,2696.25,2647.32,-29.69
3/1/18,2677.67,2715.22,2730.89,2659.65,-13.58
